TEST_GROUP,TEST_ITEM,CONDITIONAL_ITEM,DESCRIPTION,FUNCTION,PARAMETER,PDCA_NAME,COMBINEC,GLOBAL_VARIABLE,EXPECTED_VALUE,UNIT,PDCA_TYPE,TIMEOUT,ERROR_MSG,SA_QT0,QT0,QT1,QT1REL,TILT1,QT2,QT2REL,QT2_POSTROXER,QT_SPIRIT,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H948,Measure average accelerometer output in Y direction,PARSE,SENSOR_ACCEL_AVERAGE_Y,Combo_LPNM25_PFM_onPUCK_accel_average_y,,Combo_LPNM25_PFM_onPUCK_accel_average_y,[-0.600:0.600],g,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H948,Measure average accelerometer output in Z direction,PARSE,SENSOR_ACCEL_AVERAGE_Z,Combo_LPNM25_PFM_onPUCK_accel_average_z,,Combo_LPNM25_PFM_onPUCK_accel_average_z,[0.400:1.600],g,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in X direction,PARSE,SENSOR_ACCEL_STDDEV_X,Combo_LPNM25_PFM_onPUCK_accel_stdev_x,,,[0.00001:0.05],g-rms,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in Y direction,PARSE,SENSOR_ACCEL_STDDEV_Y,Combo_LPNM25_PFM_onPUCK_accel_stdev_y,,,[0.00001:0.05],g-rms,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in Z direction,PARSE,SENSOR_ACCEL_STDDEV_Z,Combo_LPNM25_PFM_onPUCK_accel_stdev_z,,,[0.00001:0.05],g-rms,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in X direction,PARSE,SENSOR_GYRO_AVERAGE_X,Combo_LPNM25_PFM_onPUCK_gyro_average_x,,,[-25:25],dps,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in Y direction,PARSE,SENSOR_GYRO_AVERAGE_Y,Combo_LPNM25_PFM_onPUCK_gyro_average_y,,,[-25:25],dps,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in Z direction,PARSE,SENSOR_GYRO_AVERAGE_Z,Combo_LPNM25_PFM_onPUCK_gyro_average_z,,,[-25:25],dps,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in X direction,PARSE,SENSOR_GYRO_STDDEV_X,Combo_LPNM25_PFM_onPUCK_gyro_stdev_x,,,[0.00001:0.5],dps-rms,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in Y direction,PARSE,SENSOR_GYRO_STDDEV_Y,Combo_LPNM25_PFM_onPUCK_gyro_stdev_y,,,[0.00001:0.5],dps-rms,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in Z direction,PARSE,SENSOR_GYRO_STDDEV_Z,Combo_LPNM25_PFM_onPUCK_gyro_stdev_z,,,[0.00001:0.5],dps-rms,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro range in X direction,PARSE,SENSOR_GYRO_RANGE_X,Combo_LPNM25_PFM_onPUCK_gyro_range_x,,,,dps,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro range in Y direction,PARSE,SENSOR_GYRO_RANGE_Y,Combo_LPNM25_PFM_onPUCK_gyro_range_y,,,,dps,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro range in Z direction,PARSE,SENSOR_GYRO_RANGE_Z,Combo_LPNM25_PFM_onPUCK_gyro_range_z,,,,dps,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Measure gyro ODR,PARSE,SENSOR_GYRO_ODR,Combo_LPNM25_PFM_onPUCK_gyro_odr,,,[720:880],Hz,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==null,Measure gyro ODR,PARSE,SENSOR_GYRO_ODR,Combo_LPNM25_PFM_onPUCK_gyro_odr,,,[180:220],Hz,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro temperature,PARSE,SENSOR_GYRO_AVERAGE_TEMP,Combo_LPNM25_PFM_onPUCK_gyro_temp,,,[5:],C,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Leave BG quiesce,DIAGS,event -s leave-bg-quiesce,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Exit gyro low noise mode,DIAGS,sensor --sel gyro --set lpm false,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
IMU - DATA DOE,IMU_Combo_LPNM25_BUBO_PFM,,Turn off accelerometer and gyro,DIAGS,"sensor --sel accel,gyro --turnoff",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
PUCK,PUCK_OFF,,Turn OFF Puck using relay board,FIXTURE,usb off,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_INIT,DUTLsBT!=0x001002A5 0x00000002 && DUTLsBT!=0x001002A5 0x00000004 && DUTLsBT!=0x001002A5 0x00000005,Run Smokey script for Lisa init - default,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""initLisa([[0]])""",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_INIT,DUTLsBT==0x001002A5 0x00000005 0x00000002 0x00000000,Run Smokey script for Lisa init - Nissei,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""initLisa([[1.8]])""",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_INIT,DUTLsBT==0x001002A5 0x00000004 0x00000002 0x00000000 | DUTLsBT==0x001002A5 0x00000002 0x00000001 0x00000000 | DUTLsBT==0x001002A5 0x00000004 0x00000001 0x00000000,Run Smokey script for Lisa init - LF,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""initLisa([[4]])""",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Run Lisa Coex Smokey Script,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""startLisaTest([[CX6]])""",,,,,,,50,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD0_DARK_PEAK2PEAK,LISA_CTD_WHT_PD0_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD1_DARK_PEAK2PEAK,LISA_CTD_WHT_PD1_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD2_DARK_PEAK2PEAK,LISA_CTD_WHT_PD2_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD3_DARK_PEAK2PEAK,LISA_CTD_WHT_PD3_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD4_DARK_PEAK2PEAK,LISA_CTD_WHT_PD4_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD5_DARK_PEAK2PEAK,LISA_CTD_WHT_PD5_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD6_DARK_PEAK2PEAK,LISA_CTD_WHT_PD6_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD7_DARK_PEAK2PEAK,LISA_CTD_WHT_PD7_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD0_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD0_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD1_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD1_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD2_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD2_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD3_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD3_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD4_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD4_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD5_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD5_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD6_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD6_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD7_LIGHT_PEAK2PEAK,LISA_CTD_WHT_PD7_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD0_DARK_AVG,LISA_CTD_WHT_PD0_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD1_DARK_AVG,LISA_CTD_WHT_PD1_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD2_DARK_AVG,LISA_CTD_WHT_PD2_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD3_DARK_AVG,LISA_CTD_WHT_PD3_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD4_DARK_AVG,LISA_CTD_WHT_PD4_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD5_DARK_AVG,LISA_CTD_WHT_PD5_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD6_DARK_AVG,LISA_CTD_WHT_PD6_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD7_DARK_AVG,LISA_CTD_WHT_PD7_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD0_LIGHT_AVG,LISA_CTD_WHT_PD0_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD1_LIGHT_AVG,LISA_CTD_WHT_PD1_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD2_LIGHT_AVG,LISA_CTD_WHT_PD2_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD3_LIGHT_AVG,LISA_CTD_WHT_PD3_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD4_LIGHT_AVG,LISA_CTD_WHT_PD4_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD5_LIGHT_AVG,LISA_CTD_WHT_PD5_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD6_LIGHT_AVG,LISA_CTD_WHT_PD6_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_WHT_PD7_LIGHT_AVG,LISA_CTD_WHT_PD7_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD0_DARK_PEAK2PEAK,LISA_CTD_RED_PD0_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD1_DARK_PEAK2PEAK,LISA_CTD_RED_PD1_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD2_DARK_PEAK2PEAK,LISA_CTD_RED_PD2_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD3_DARK_PEAK2PEAK,LISA_CTD_RED_PD3_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD4_DARK_PEAK2PEAK,LISA_CTD_RED_PD4_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD5_DARK_PEAK2PEAK,LISA_CTD_RED_PD5_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD6_DARK_PEAK2PEAK,LISA_CTD_RED_PD6_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD7_DARK_PEAK2PEAK,LISA_CTD_RED_PD7_DARK_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD0_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD0_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD1_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD1_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD2_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD2_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD3_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD3_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD4_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD4_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD5_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD5_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD6_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD6_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD7_LIGHT_PEAK2PEAK,LISA_CTD_RED_PD7_LIGHT_PEAK2PEAK,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD0_DARK_AVG,LISA_CTD_RED_PD0_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD1_DARK_AVG,LISA_CTD_RED_PD1_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD2_DARK_AVG,LISA_CTD_RED_PD2_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD3_DARK_AVG,LISA_CTD_RED_PD3_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD4_DARK_AVG,LISA_CTD_RED_PD4_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD5_DARK_AVG,LISA_CTD_RED_PD5_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD6_DARK_AVG,LISA_CTD_RED_PD6_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD7_DARK_AVG,LISA_CTD_RED_PD7_DARK_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD0_LIGHT_AVG,LISA_CTD_RED_PD0_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD1_LIGHT_AVG,LISA_CTD_RED_PD1_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD2_LIGHT_AVG,LISA_CTD_RED_PD2_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_COEX,,Parse Lisa Coex Smokey Log,PARSE,LISA_CTD_RED_PD3_LIGHT_AVG,LISA_CTD_RED_PD3_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
